,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2553,In2,['WSTRN'],0.553,0.662,8,-6.454,0,0.129,0.342,0.0,0.141,0.561,98.368,audio_features,3WEmAizxrtQwXEJQRwCrK1,spotify:track:3WEmAizxrtQwXEJQRwCrK1,https://api.spotify.com/v1/tracks/3WEmAizxrtQwXEJQRwCrK1,https://api.spotify.com/v1/audio-analysis/3WEmAizxrtQwXEJQRwCrK1,242121,4
2554,In2 Your Love,['Chrome Sparks'],0.536,0.894,1,-5.764,0,0.439,0.0567,0.0,0.346,0.574,109.747,audio_features,0ZbZYmpo4XXcw1rmaRlAVT,spotify:track:0ZbZYmpo4XXcw1rmaRlAVT,https://api.spotify.com/v1/tracks/0ZbZYmpo4XXcw1rmaRlAVT,https://api.spotify.com/v1/audio-analysis/0ZbZYmpo4XXcw1rmaRlAVT,134827,4
2555,In2 (feat. Kehlani) - Remix,"['WSTRN', 'Kehlani']",0.587,0.686,8,-6.389,0,0.0986,0.231,0.0,0.286,0.546,97.85,audio_features,2v6r8OXPY1exSpSMROIwr1,spotify:track:2v6r8OXPY1exSpSMROIwr1,https://api.spotify.com/v1/tracks/2v6r8OXPY1exSpSMROIwr1,https://api.spotify.com/v1/audio-analysis/2v6r8OXPY1exSpSMROIwr1,299704,4
2556,Not This Time,['In2it'],0.599,0.824,7,-6.759,1,0.15,0.0417,0.00018,0.0713,0.615,105.349,audio_features,4M5TSTVZKRT78dhQH1tEAL,spotify:track:4M5TSTVZKRT78dhQH1tEAL,https://api.spotify.com/v1/tracks/4M5TSTVZKRT78dhQH1tEAL,https://api.spotify.com/v1/audio-analysis/4M5TSTVZKRT78dhQH1tEAL,242013,4
2557,Next to Me,['In2it'],0.578,0.812,9,-3.828,1,0.0312,0.263,1.72e-06,0.0847,0.737,100.01,audio_features,6iJyDPprhHFm5BaCXdJy1Q,spotify:track:6iJyDPprhHFm5BaCXdJy1Q,https://api.spotify.com/v1/tracks/6iJyDPprhHFm5BaCXdJy1Q,https://api.spotify.com/v1/audio-analysis/6iJyDPprhHFm5BaCXdJy1Q,219200,4
2558,It's You,['In2it'],0.578,0.822,7,-4.217,1,0.133,0.0538,0.000111,0.0936,0.531,93.049,audio_features,1OpEqoYfoXxXXnqtxXdt8z,spotify:track:1OpEqoYfoXxXXnqtxXdt8z,https://api.spotify.com/v1/tracks/1OpEqoYfoXxXXnqtxXdt8z,https://api.spotify.com/v1/audio-analysis/1OpEqoYfoXxXXnqtxXdt8z,276360,4
2559,All or Nothing,['In2it'],0.578,0.918,7,-2.422,1,0.227,0.599,0.0,0.11,0.611,93.85,audio_features,5uC5RZRAkEcXAOmBchboRt,spotify:track:5uC5RZRAkEcXAOmBchboRt,https://api.spotify.com/v1/tracks/5uC5RZRAkEcXAOmBchboRt,https://api.spotify.com/v1/audio-analysis/5uC5RZRAkEcXAOmBchboRt,230240,4
2560,We Will Find a Way,['In2it'],0.532,0.771,10,-10.03,1,0.0336,0.0941,0.00414,0.122,0.896,159.906,audio_features,3EmGWOetvt250R1M5sYCt0,spotify:track:3EmGWOetvt250R1M5sYCt0,https://api.spotify.com/v1/tracks/3EmGWOetvt250R1M5sYCt0,https://api.spotify.com/v1/audio-analysis/3EmGWOetvt250R1M5sYCt0,247653,4
2561,Touch Your Heart,['In2it'],0.624,0.79,1,-3.014,1,0.072,0.185,5.53e-05,0.153,0.664,98.478,audio_features,03Vv53Q19ZYf2m1NhzgdNK,spotify:track:03Vv53Q19ZYf2m1NhzgdNK,https://api.spotify.com/v1/tracks/03Vv53Q19ZYf2m1NhzgdNK,https://api.spotify.com/v1/audio-analysis/03Vv53Q19ZYf2m1NhzgdNK,223227,4
2562,My Lovely You,['In2it'],0.525,0.62,8,-4.007,1,0.0264,0.376,3.19e-05,0.27,0.437,100.979,audio_features,7yt1BpN0hChvcle6EvQV9q,spotify:track:7yt1BpN0hChvcle6EvQV9q,https://api.spotify.com/v1/tracks/7yt1BpN0hChvcle6EvQV9q,https://api.spotify.com/v1/audio-analysis/7yt1BpN0hChvcle6EvQV9q,251573,4
2563,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Wanz']",0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,audio_features,4YMqbFcDIFiCBd02PzUBcM,spotify:track:4YMqbFcDIFiCBd02PzUBcM,https://api.spotify.com/v1/tracks/4YMqbFcDIFiCBd02PzUBcM,https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM,235613,4
2564,Thrift Shop (feat. Wanz),"['Macklemore', 'Ryan Lewis', 'Wanz']",0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,audio_features,1CmUZGtH29Kx36C1Hleqlz,spotify:track:1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/tracks/1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz,235613,4
2565,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Wanz']",0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,audio_features,3AYcyxEACnmE6d96RPubID,spotify:track:3AYcyxEACnmE6d96RPubID,https://api.spotify.com/v1/tracks/3AYcyxEACnmE6d96RPubID,https://api.spotify.com/v1/audio-analysis/3AYcyxEACnmE6d96RPubID,235613,4
2566,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Wanz']",0.747,0.525,6,-7.164,0,0.313,0.0531,0.0,0.039,0.699,94.949,audio_features,37rKwjBHaZurlyPYy3Nqvz,spotify:track:37rKwjBHaZurlyPYy3Nqvz,https://api.spotify.com/v1/tracks/37rKwjBHaZurlyPYy3Nqvz,https://api.spotify.com/v1/audio-analysis/37rKwjBHaZurlyPYy3Nqvz,235983,4
2567,Twenty Dollars in My Pocket,['Zack Moray'],0.859,0.698,8,-5.838,0,0.242,0.0613,1.14e-06,0.247,0.784,95.036,audio_features,6pgPMz3cyz4GS3ynSyjXC2,spotify:track:6pgPMz3cyz4GS3ynSyjXC2,https://api.spotify.com/v1/tracks/6pgPMz3cyz4GS3ynSyjXC2,https://api.spotify.com/v1/audio-analysis/6pgPMz3cyz4GS3ynSyjXC2,238759,4
2568,Thrift Shop - Live From Spotify NYC feat. Wanz,"['Macklemore & Ryan Lewis', 'Wanz']",0.717,0.65,6,-8.303,0,0.337,0.0768,0.0,0.944,0.592,94.979,audio_features,3wMtW7OyslemHe5Ft5sNyA,spotify:track:3wMtW7OyslemHe5Ft5sNyA,https://api.spotify.com/v1/tracks/3wMtW7OyslemHe5Ft5sNyA,https://api.spotify.com/v1/audio-analysis/3wMtW7OyslemHe5Ft5sNyA,248517,4
2569,Thrift Shop (Radio Version),['Zack Moray'],0.818,0.785,8,-5.474,0,0.149,0.0347,4.83e-05,0.04,0.706,95.027,audio_features,0IqXFZvuZs4GtYWXC59IHz,spotify:track:0IqXFZvuZs4GtYWXC59IHz,https://api.spotify.com/v1/tracks/0IqXFZvuZs4GtYWXC59IHz,https://api.spotify.com/v1/audio-analysis/0IqXFZvuZs4GtYWXC59IHz,239131,4
2570,I'm Gonna Pop Some Tags,['Masters of Youth'],0.821,0.781,8,-5.473,0,0.128,0.0357,4.26e-05,0.278,0.679,95.023,audio_features,7tPKOkyYEVZzEVOGUPGX4O,spotify:track:7tPKOkyYEVZzEVOGUPGX4O,https://api.spotify.com/v1/tracks/7tPKOkyYEVZzEVOGUPGX4O,https://api.spotify.com/v1/audio-analysis/7tPKOkyYEVZzEVOGUPGX4O,243392,4
2571,Thrift Shop (I'm Gonna Pop Some Tags)[Clean],['New Re-Mix Squad'],0.818,0.785,8,-5.474,0,0.149,0.0347,4.83e-05,0.04,0.706,95.027,audio_features,6oTW0XkU4Q2VqgnOgZ5NPd,spotify:track:6oTW0XkU4Q2VqgnOgZ5NPd,https://api.spotify.com/v1/tracks/6oTW0XkU4Q2VqgnOgZ5NPd,https://api.spotify.com/v1/audio-analysis/6oTW0XkU4Q2VqgnOgZ5NPd,239131,4
2572,Thrift Shop(Origionally Performed by Mackelmore & Ryan Lewis feat. Wanz) [Karaoke Version],['Killa Hitz'],0.844,0.455,8,-10.92,1,0.0624,0.000604,0.916,0.0886,0.367,95.01,audio_features,0SDSjmOwu350SI45bYPTPz,spotify:track:0SDSjmOwu350SI45bYPTPz,https://api.spotify.com/v1/tracks/0SDSjmOwu350SI45bYPTPz,https://api.spotify.com/v1/audio-analysis/0SDSjmOwu350SI45bYPTPz,238479,4
2573,2222,['BalticBeatKartel'],0.704,0.284,6,-19.316,0,0.143,0.00686,0.884,0.109,0.533,120.044,audio_features,0MtvzEFRLyn24wRxfxIZrb,spotify:track:0MtvzEFRLyn24wRxfxIZrb,https://api.spotify.com/v1/tracks/0MtvzEFRLyn24wRxfxIZrb,https://api.spotify.com/v1/audio-analysis/0MtvzEFRLyn24wRxfxIZrb,109035,4
2574,22:22,['Ghali'],0.75,0.73,0,-6.459,1,0.0449,0.0956,3.91e-06,0.186,0.427,94.977,audio_features,5QILHkbCINNZKRTsFQQ9F4,spotify:track:5QILHkbCINNZKRTsFQQ9F4,https://api.spotify.com/v1/tracks/5QILHkbCINNZKRTsFQQ9F4,https://api.spotify.com/v1/audio-analysis/5QILHkbCINNZKRTsFQQ9F4,180000,4
2575,22:22,['Londrelle'],0.476,0.391,11,-11.809,1,0.37,0.0349,0.0,0.11,0.0564,73.632,audio_features,0fG0MvaFCb7HQighCAW9bW,spotify:track:0fG0MvaFCb7HQighCAW9bW,https://api.spotify.com/v1/tracks/0fG0MvaFCb7HQighCAW9bW,https://api.spotify.com/v1/audio-analysis/0fG0MvaFCb7HQighCAW9bW,240000,5
2576,22:22,['FIELDS'],0.77,0.349,1,-10.983,0,0.0488,0.572,0.0009,0.156,0.416,131.942,audio_features,5j4o0ha76M2kb7RBgfyI35,spotify:track:5j4o0ha76M2kb7RBgfyI35,https://api.spotify.com/v1/tracks/5j4o0ha76M2kb7RBgfyI35,https://api.spotify.com/v1/audio-analysis/5j4o0ha76M2kb7RBgfyI35,256197,4
2577,2222,['Nosaj Thing'],0.237,0.268,1,-18.729,1,0.0367,0.674,0.65,0.16,0.0759,68.572,audio_features,1V9C2YcWltVBZitgr5kADh,spotify:track:1V9C2YcWltVBZitgr5kADh,https://api.spotify.com/v1/tracks/1V9C2YcWltVBZitgr5kADh,https://api.spotify.com/v1/audio-analysis/1V9C2YcWltVBZitgr5kADh,119427,5
2578,22:22 (Ascension Interlude),['Foster Ebayy'],0.502,0.445,2,-8.721,0,0.0513,0.637,0.0,0.122,0.279,106.479,audio_features,3z3ndj2QoMa3rDgpd5ZVKv,spotify:track:3z3ndj2QoMa3rDgpd5ZVKv,https://api.spotify.com/v1/tracks/3z3ndj2QoMa3rDgpd5ZVKv,https://api.spotify.com/v1/audio-analysis/3z3ndj2QoMa3rDgpd5ZVKv,83122,5
2579,22:22,['Astray'],0.826,0.446,1,-12.21,0,0.18,0.554,0.0802,0.135,0.279,119.946,audio_features,1VvieXsfbP5thdAubi26yQ,spotify:track:1VvieXsfbP5thdAubi26yQ,https://api.spotify.com/v1/tracks/1VvieXsfbP5thdAubi26yQ,https://api.spotify.com/v1/audio-analysis/1VvieXsfbP5thdAubi26yQ,182000,4
2580,22-22,['Axsoul'],0.241,0.0443,2,-23.289,0,0.0395,0.929,0.908,0.196,0.0806,130.416,audio_features,5y7iYlsdvkX3nTh9Jwmjpj,spotify:track:5y7iYlsdvkX3nTh9Jwmjpj,https://api.spotify.com/v1/tracks/5y7iYlsdvkX3nTh9Jwmjpj,https://api.spotify.com/v1/audio-analysis/5y7iYlsdvkX3nTh9Jwmjpj,204781,5
2581,22:22,['Desire'],0.613,0.605,10,-6.755,0,0.0644,0.0353,0.00096,0.149,0.0514,174.034,audio_features,6HAiSln9OQ4wkRgpER3NYY,spotify:track:6HAiSln9OQ4wkRgpER3NYY,https://api.spotify.com/v1/tracks/6HAiSln9OQ4wkRgpER3NYY,https://api.spotify.com/v1/audio-analysis/6HAiSln9OQ4wkRgpER3NYY,242834,4
2582,22.22.Ams,['Korimax'],0.808,0.877,1,-9.637,1,0.0628,7.72e-06,0.934,0.131,0.534,115.991,audio_features,5IHjFP78pxzG2C7njly5WN,spotify:track:5IHjFP78pxzG2C7njly5WN,https://api.spotify.com/v1/tracks/5IHjFP78pxzG2C7njly5WN,https://api.spotify.com/v1/audio-analysis/5IHjFP78pxzG2C7njly5WN,98076,4
2583,Gospel For A New Century,['Yves Tumor'],0.565,0.726,0,-6.715,1,0.0548,0.00181,3.06e-06,0.103,0.715,178.078,audio_features,46LX0sSwIU4GFLcj23ZfMA,spotify:track:46LX0sSwIU4GFLcj23ZfMA,https://api.spotify.com/v1/tracks/46LX0sSwIU4GFLcj23ZfMA,https://api.spotify.com/v1/audio-analysis/46LX0sSwIU4GFLcj23ZfMA,198627,4
2584,Kerosene!,['Yves Tumor'],0.506,0.746,7,-7.385,0,0.0307,0.00183,0.0,0.109,0.299,130.996,audio_features,1Kjw0LwdniCWran4PxJqPQ,spotify:track:1Kjw0LwdniCWran4PxJqPQ,https://api.spotify.com/v1/tracks/1Kjw0LwdniCWran4PxJqPQ,https://api.spotify.com/v1/audio-analysis/1Kjw0LwdniCWran4PxJqPQ,305507,4
2585,Romanticist,['Yves Tumor'],0.584,0.703,7,-7.236,0,0.0837,0.0211,1.64e-06,0.535,0.65,94.01,audio_features,5YixskhSGNwmqjUrG0DTEY,spotify:track:5YixskhSGNwmqjUrG0DTEY,https://api.spotify.com/v1/tracks/5YixskhSGNwmqjUrG0DTEY,https://api.spotify.com/v1/audio-analysis/5YixskhSGNwmqjUrG0DTEY,106102,4
2586,Strawberry Privilege,['Yves Tumor'],0.751,0.528,5,-10.874,0,0.0495,0.5,0.799,0.125,0.342,117.969,audio_features,6DJdXo8oT7kTA9mYpvpJRk,spotify:track:6DJdXo8oT7kTA9mYpvpJRk,https://api.spotify.com/v1/tracks/6DJdXo8oT7kTA9mYpvpJRk,https://api.spotify.com/v1/audio-analysis/6DJdXo8oT7kTA9mYpvpJRk,232760,4
2587,Super Stars,['Yves Tumor'],0.531,0.619,1,-7.285,1,0.074,0.00368,1.87e-05,0.0912,0.566,149.007,audio_features,4chSRXrdadYm2ujaCyP3Cf,spotify:track:4chSRXrdadYm2ujaCyP3Cf,https://api.spotify.com/v1/tracks/4chSRXrdadYm2ujaCyP3Cf,https://api.spotify.com/v1/audio-analysis/4chSRXrdadYm2ujaCyP3Cf,185560,4
2588,Dream Palette,['Yves Tumor'],0.55,0.917,8,-5.067,1,0.057,0.000223,5.79e-05,0.288,0.603,100.009,audio_features,1oE8RTvgqMEQWXo28rqu7s,spotify:track:1oE8RTvgqMEQWXo28rqu7s,https://api.spotify.com/v1/tracks/1oE8RTvgqMEQWXo28rqu7s,https://api.spotify.com/v1/audio-analysis/1oE8RTvgqMEQWXo28rqu7s,175031,4
2589,Medicine Burn,['Yves Tumor'],0.428,0.862,1,-6.511,1,0.0715,0.000545,2.31e-05,0.254,0.551,156.077,audio_features,5PCJLNplgCHgGWE1Ll7qEe,spotify:track:5PCJLNplgCHgGWE1Ll7qEe,https://api.spotify.com/v1/tracks/5PCJLNplgCHgGWE1Ll7qEe,https://api.spotify.com/v1/audio-analysis/5PCJLNplgCHgGWE1Ll7qEe,244907,4
2590,Hasdallen Lights,['Yves Tumor'],0.574,0.77,0,-8.695,1,0.0541,0.112,0.301,0.172,0.692,82.548,audio_features,0mq9yqCMnbP7OBio0mnVuq,spotify:track:0mq9yqCMnbP7OBio0mnVuq,https://api.spotify.com/v1/tracks/0mq9yqCMnbP7OBio0mnVuq,https://api.spotify.com/v1/audio-analysis/0mq9yqCMnbP7OBio0mnVuq,127893,4
2591,Identity Trade,['Yves Tumor'],0.646,0.757,1,-7.455,1,0.0286,0.000673,3.44e-05,0.169,0.869,103.986,audio_features,3qDnEaYjm0QsYASCB7114n,spotify:track:3qDnEaYjm0QsYASCB7114n,https://api.spotify.com/v1/tracks/3qDnEaYjm0QsYASCB7114n,https://api.spotify.com/v1/audio-analysis/3qDnEaYjm0QsYASCB7114n,119867,4
2592,A Greater Love,['Yves Tumor'],0.617,0.598,7,-9.204,0,0.0449,0.0214,0.0452,0.151,0.371,125.055,audio_features,3u3kKwR4TgxtPxJFvVWn7F,spotify:track:3u3kKwR4TgxtPxJFvVWn7F,https://api.spotify.com/v1/tracks/3u3kKwR4TgxtPxJFvVWn7F,https://api.spotify.com/v1/audio-analysis/3u3kKwR4TgxtPxJFvVWn7F,184747,4
2593,Peru,['Tungevaag'],0.541,0.813,7,-4.887,0,0.0746,0.0169,4.83e-06,0.324,0.541,128.019,audio_features,5GTboKbndutgM0oJOMpzTC,spotify:track:5GTboKbndutgM0oJOMpzTC,https://api.spotify.com/v1/tracks/5GTboKbndutgM0oJOMpzTC,https://api.spotify.com/v1/audio-analysis/5GTboKbndutgM0oJOMpzTC,147656,4
2594,Peruvian Cocaine,"['Immortal Technique', 'Poison Pen', 'Pumpkinhead', 'Diabolic', 'C-Rayz Walz', 'Loucipher', 'Tonedeff']",0.686,0.631,4,-7.458,0,0.386,0.583,0.0,0.329,0.65,86.276,audio_features,3nktGs7MeEKAq2f7YSpENs,spotify:track:3nktGs7MeEKAq2f7YSpENs,https://api.spotify.com/v1/tracks/3nktGs7MeEKAq2f7YSpENs,https://api.spotify.com/v1/audio-analysis/3nktGs7MeEKAq2f7YSpENs,288667,4
2595,Peru,['James Aki'],0.764,0.688,2,-7.649,1,0.067,0.0132,0.452,0.0758,0.48,120.088,audio_features,58KTGvgQhYQnnV2LPNxyrj,spotify:track:58KTGvgQhYQnnV2LPNxyrj,https://api.spotify.com/v1/tracks/58KTGvgQhYQnnV2LPNxyrj,https://api.spotify.com/v1/audio-analysis/58KTGvgQhYQnnV2LPNxyrj,236000,4
2596,Peru - LUM!X Remix,"['Tungevaag', 'LUM!X']",0.692,0.827,7,-4.462,0,0.0865,0.05,4.16e-06,0.415,0.416,125.053,audio_features,1bl1w1MIlwqrPP5CJHHZnO,spotify:track:1bl1w1MIlwqrPP5CJHHZnO,https://api.spotify.com/v1/tracks/1bl1w1MIlwqrPP5CJHHZnO,https://api.spotify.com/v1/audio-analysis/1bl1w1MIlwqrPP5CJHHZnO,151500,4
2597,Peru,['Julian Lage'],0.437,0.27,5,-16.524,1,0.0418,0.975,0.912,0.112,0.607,127.686,audio_features,11kEfzLyAPhABo6PESY00q,spotify:track:11kEfzLyAPhABo6PESY00q,https://api.spotify.com/v1/tracks/11kEfzLyAPhABo6PESY00q,https://api.spotify.com/v1/audio-analysis/11kEfzLyAPhABo6PESY00q,174747,4
2598,Peruvian Joy,['Govi'],0.717,0.507,4,-10.115,0,0.0366,0.85,0.847,0.0954,0.662,94.054,audio_features,2gq0EzSPxBMN4YvAca9F9M,spotify:track:2gq0EzSPxBMN4YvAca9F9M,https://api.spotify.com/v1/tracks/2gq0EzSPxBMN4YvAca9F9M,https://api.spotify.com/v1/audio-analysis/2gq0EzSPxBMN4YvAca9F9M,302733,4
2599,Peruvian Skies,['Dream Theater'],0.312,0.898,9,-5.049,0,0.0495,0.00148,0.00457,0.0683,0.28,125.982,audio_features,3rSBC54a06a8Bamie645eO,spotify:track:3rSBC54a06a8Bamie645eO,https://api.spotify.com/v1/tracks/3rSBC54a06a8Bamie645eO,https://api.spotify.com/v1/audio-analysis/3rSBC54a06a8Bamie645eO,403067,3
2600,Perubation,['Soo Young'],0.754,0.235,9,-14.445,1,0.152,0.595,0.00104,0.115,0.936,72.182,audio_features,03OHW0xBlo3KFN98YRZrjZ,spotify:track:03OHW0xBlo3KFN98YRZrjZ,https://api.spotify.com/v1/tracks/03OHW0xBlo3KFN98YRZrjZ,https://api.spotify.com/v1/audio-analysis/03OHW0xBlo3KFN98YRZrjZ,81000,4
2601,Peruck,['Piccorio'],0.637,0.131,8,-24.079,1,0.384,0.99,0.212,0.087,0.181,119.759,audio_features,6lzj8FuMUNOFkyNEsykbMq,spotify:track:6lzj8FuMUNOFkyNEsykbMq,https://api.spotify.com/v1/tracks/6lzj8FuMUNOFkyNEsykbMq,https://api.spotify.com/v1/audio-analysis/6lzj8FuMUNOFkyNEsykbMq,51681,3
2602,Peruse,['j^p^n'],0.841,0.472,10,-8.903,1,0.107,0.137,0.819,0.149,0.597,116.004,audio_features,5J3EtBqpF5aHOcQrZjxqQE,spotify:track:5J3EtBqpF5aHOcQrZjxqQE,https://api.spotify.com/v1/tracks/5J3EtBqpF5aHOcQrZjxqQE,https://api.spotify.com/v1/audio-analysis/5J3EtBqpF5aHOcQrZjxqQE,138621,4
2603,Take Me to Church,['Hozier'],0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,1CS7Sd1u5tWkstBhpssyjP,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693,4
2604,Almost (Sweet Music),['Hozier'],0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,audio_features,5Apvsk0suoivI1H8CmBglv,spotify:track:5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/tracks/5Apvsk0suoivI1H8CmBglv,https://api.spotify.com/v1/audio-analysis/5Apvsk0suoivI1H8CmBglv,217480,4
2605,The Bones - with Hozier,"['Maren Morris', 'Hozier']",0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,audio_features,1yTTMcUhL7rtz08Dsgb7Qb,spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/tracks/1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/audio-analysis/1yTTMcUhL7rtz08Dsgb7Qb,197299,4
2606,Like Real People Do,['Hozier'],0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,audio_features,57V4uc2b2diZ4RPHXWecb9,spotify:track:57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/audio-analysis/57V4uc2b2diZ4RPHXWecb9,198027,3
2607,Cherry Wine - Live,['Hozier'],0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,audio_features,1C042FLYy7rP3MfnkOcnha,spotify:track:1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/audio-analysis/1C042FLYy7rP3MfnkOcnha,240147,4
2608,Take Me to Church,['Hozier'],0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,audio_features,0aOluBqXYd0rFSCsgDyAWX,spotify:track:0aOluBqXYd0rFSCsgDyAWX,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,241693,4
2609,Movement,['Hozier'],0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,audio_features,1djzKW3eYLyzjjHXazEWWh,spotify:track:1djzKW3eYLyzjjHXazEWWh,https://api.spotify.com/v1/tracks/1djzKW3eYLyzjjHXazEWWh,https://api.spotify.com/v1/audio-analysis/1djzKW3eYLyzjjHXazEWWh,237800,4
2610,Work Song,['Hozier'],0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,audio_features,5TgEJ62DOzBpGxZ7WRsrqb,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,https://api.spotify.com/v1/tracks/5TgEJ62DOzBpGxZ7WRsrqb,https://api.spotify.com/v1/audio-analysis/5TgEJ62DOzBpGxZ7WRsrqb,229720,4
2611,Someone New,['Hozier'],0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,audio_features,2DNXgvkyv35vTWvdgjs7qn,spotify:track:2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/tracks/2DNXgvkyv35vTWvdgjs7qn,https://api.spotify.com/v1/audio-analysis/2DNXgvkyv35vTWvdgjs7qn,222813,4
2612,"Wasteland, Baby!",['Hozier'],0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,1HYnjKqSSHh1tdl2Hi57zH,spotify:track:1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/tracks/1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/audio-analysis/1HYnjKqSSHh1tdl2Hi57zH,266467,4
2613,Moonlight,['XXXTENTACION'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
2614,Moonlight,['Trippie Redd'],0.632,0.644,2,-5.999,1,0.0454,0.06,1.81e-05,0.17,0.112,86.007,audio_features,34QqRRQrVDhLiWHhUVJtbr,spotify:track:34QqRRQrVDhLiWHhUVJtbr,https://api.spotify.com/v1/tracks/34QqRRQrVDhLiWHhUVJtbr,https://api.spotify.com/v1/audio-analysis/34QqRRQrVDhLiWHhUVJtbr,161743,4
2615,Moonlight,['Ali Gatie'],0.804,0.479,11,-6.661,1,0.0321,0.494,0.0,0.0994,0.462,120.0,audio_features,6L4F4btXioJPhEwz6T7YYt,spotify:track:6L4F4btXioJPhEwz6T7YYt,https://api.spotify.com/v1/tracks/6L4F4btXioJPhEwz6T7YYt,https://api.spotify.com/v1/audio-analysis/6L4F4btXioJPhEwz6T7YYt,228484,4
2616,Moonlight Shawty,"['Fatboibari', 'Shiloh']",0.686,0.195,5,-15.136,1,0.151,0.841,0.00109,0.0816,0.129,105.99,audio_features,0CvaOecRnYE1fyErhpXgbK,spotify:track:0CvaOecRnYE1fyErhpXgbK,https://api.spotify.com/v1/tracks/0CvaOecRnYE1fyErhpXgbK,https://api.spotify.com/v1/audio-analysis/0CvaOecRnYE1fyErhpXgbK,167993,4
2617,Moonlight (feat. Big Sean),"['NLE Choppa', 'Big Sean']",0.681,0.792,1,-6.268,0,0.132,0.618,1.56e-06,0.106,0.746,147.979,audio_features,1QOxaQ0QruusmKZk5G3sot,spotify:track:1QOxaQ0QruusmKZk5G3sot,https://api.spotify.com/v1/tracks/1QOxaQ0QruusmKZk5G3sot,https://api.spotify.com/v1/audio-analysis/1QOxaQ0QruusmKZk5G3sot,210057,4
2618,Moonlight,['Ariana Grande'],0.633,0.412,9,-7.339,1,0.0284,0.42,3.57e-06,0.048,0.214,102.215,audio_features,4TZdeM7zelZGz6JPrXSEZ1,spotify:track:4TZdeM7zelZGz6JPrXSEZ1,https://api.spotify.com/v1/tracks/4TZdeM7zelZGz6JPrXSEZ1,https://api.spotify.com/v1/audio-analysis/4TZdeM7zelZGz6JPrXSEZ1,202360,3
2619,Moonlight,['Gaullin'],0.811,0.721,1,-5.739,1,0.099,0.0648,0.015,0.263,0.346,124.952,audio_features,7COq4g77Lk81xC5vZwfnIs,spotify:track:7COq4g77Lk81xC5vZwfnIs,https://api.spotify.com/v1/tracks/7COq4g77Lk81xC5vZwfnIs,https://api.spotify.com/v1/audio-analysis/7COq4g77Lk81xC5vZwfnIs,173216,4
