,SONG,ARTIST,AUDIO FEATURE
4123,['Nimagine Traveller'],Astek,"[{'danceability': 0.604, 'energy': 0.468, 'key': 7, 'loudness': -15.404, 'mode': 0, 'speechiness': 0.0359, 'acousticness': 0.0356, 'instrumentalness': 0.79, 'liveness': 0.0858, 'valence': 0.512, 'tempo': 160.011, 'type': 'audio_features', 'id': '3aPb438TtA4qKBT6nU34xM', 'uri': 'spotify:track:3aPb438TtA4qKBT6nU34xM', 'track_href': 'https://api.spotify.com/v1/tracks/3aPb438TtA4qKBT6nU34xM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3aPb438TtA4qKBT6nU34xM', 'duration_ms': 181055, 'time_signature': 4}]"
4124,['Nimagine Traveller'],Discover Them,"[{'danceability': 0.569, 'energy': 0.677, 'key': 7, 'loudness': -16.134, 'mode': 1, 'speechiness': 0.043, 'acousticness': 0.158, 'instrumentalness': 0.0639, 'liveness': 0.0889, 'valence': 0.635, 'tempo': 119.946, 'type': 'audio_features', 'id': '2Yj8jMSrBWPMwgWgYNVR1q', 'uri': 'spotify:track:2Yj8jMSrBWPMwgWgYNVR1q', 'track_href': 'https://api.spotify.com/v1/tracks/2Yj8jMSrBWPMwgWgYNVR1q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Yj8jMSrBWPMwgWgYNVR1q', 'duration_ms': 178573, 'time_signature': 4}]"
4125,['Nimagine Traveller'],Inded,"[{'danceability': 0.595, 'energy': 0.245, 'key': 1, 'loudness': -16.204, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.0299, 'instrumentalness': 0.0173, 'liveness': 0.0796, 'valence': 0.502, 'tempo': 89.974, 'type': 'audio_features', 'id': '2tPMYbmLmdHqIjKKlthQ4T', 'uri': 'spotify:track:2tPMYbmLmdHqIjKKlthQ4T', 'track_href': 'https://api.spotify.com/v1/tracks/2tPMYbmLmdHqIjKKlthQ4T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tPMYbmLmdHqIjKKlthQ4T', 'duration_ms': 164937, 'time_signature': 4}]"
4126,['Nimagine Traveller'],New Culture,"[{'danceability': 0.408, 'energy': 0.669, 'key': 6, 'loudness': -15.974, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.000742, 'instrumentalness': 0.903, 'liveness': 0.373, 'valence': 0.591, 'tempo': 90.011, 'type': 'audio_features', 'id': '1IYdPzuGA9if79WPh3aHdp', 'uri': 'spotify:track:1IYdPzuGA9if79WPh3aHdp', 'track_href': 'https://api.spotify.com/v1/tracks/1IYdPzuGA9if79WPh3aHdp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1IYdPzuGA9if79WPh3aHdp', 'duration_ms': 177241, 'time_signature': 4}]"
4127,['Nimagine Traveller'],Not Usual,"[{'danceability': 0.462, 'energy': 0.538, 'key': 9, 'loudness': -16.386, 'mode': 0, 'speechiness': 0.0291, 'acousticness': 0.00435, 'instrumentalness': 0.545, 'liveness': 0.115, 'valence': 0.849, 'tempo': 179.916, 'type': 'audio_features', 'id': '6kovCjgLBXvjE8FjQQbzxB', 'uri': 'spotify:track:6kovCjgLBXvjE8FjQQbzxB', 'track_href': 'https://api.spotify.com/v1/tracks/6kovCjgLBXvjE8FjQQbzxB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6kovCjgLBXvjE8FjQQbzxB', 'duration_ms': 159582, 'time_signature': 4}]"
4128,['Nimagine Traveller'],Wittie,"[{'danceability': 0.355, 'energy': 0.73, 'key': 5, 'loudness': -15.82, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.00091, 'instrumentalness': 0.75, 'liveness': 0.314, 'valence': 0.605, 'tempo': 179.965, 'type': 'audio_features', 'id': '52AQcbpFlFMXttIhlwzAs6', 'uri': 'spotify:track:52AQcbpFlFMXttIhlwzAs6', 'track_href': 'https://api.spotify.com/v1/tracks/52AQcbpFlFMXttIhlwzAs6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/52AQcbpFlFMXttIhlwzAs6', 'duration_ms': 171912, 'time_signature': 4}]"
4129,['Otis Redding'],Day Tripper,"[{'danceability': 0.812, 'energy': 0.338, 'key': 9, 'loudness': -12.889, 'mode': 1, 'speechiness': 0.0534, 'acousticness': 0.00684, 'instrumentalness': 0.0596, 'liveness': 0.148, 'valence': 0.698, 'tempo': 140.89, 'type': 'audio_features', 'id': '2ne6fKEUSWugOPtZ0BW9pc', 'uri': 'spotify:track:2ne6fKEUSWugOPtZ0BW9pc', 'track_href': 'https://api.spotify.com/v1/tracks/2ne6fKEUSWugOPtZ0BW9pc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ne6fKEUSWugOPtZ0BW9pc', 'duration_ms': 162600, 'time_signature': 4}]"
4130,['Otis Redding'],Day Tripper - Mono; 2016 Remaster,"[{'danceability': 0.76, 'energy': 0.508, 'key': 2, 'loudness': -9.871, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.0796, 'instrumentalness': 0.049, 'liveness': 0.0985, 'valence': 0.768, 'tempo': 140.4, 'type': 'audio_features', 'id': '1NIKMZnsSMzbYWyHnPnFKR', 'uri': 'spotify:track:1NIKMZnsSMzbYWyHnPnFKR', 'track_href': 'https://api.spotify.com/v1/tracks/1NIKMZnsSMzbYWyHnPnFKR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1NIKMZnsSMzbYWyHnPnFKR', 'duration_ms': 154840, 'time_signature': 4}]"
4131,['Otis Redding'],Day Tripper - 2016 Remaster,"[{'danceability': 0.781, 'energy': 0.39, 'key': 9, 'loudness': -12.846, 'mode': 1, 'speechiness': 0.0449, 'acousticness': 0.0827, 'instrumentalness': 0.0143, 'liveness': 0.154, 'valence': 0.698, 'tempo': 140.929, 'type': 'audio_features', 'id': '6beLnMDJLCntYETQZdXh7e', 'uri': 'spotify:track:6beLnMDJLCntYETQZdXh7e', 'track_href': 'https://api.spotify.com/v1/tracks/6beLnMDJLCntYETQZdXh7e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6beLnMDJLCntYETQZdXh7e', 'duration_ms': 168773, 'time_signature': 4}]"
4132,['Shazam Marv'],Unbelievable Things,"[{'danceability': 0.468, 'energy': 0.769, 'key': 2, 'loudness': -9.28, 'mode': 1, 'speechiness': 0.499, 'acousticness': 0.0137, 'instrumentalness': 0, 'liveness': 0.149, 'valence': 0.324, 'tempo': 120.15, 'type': 'audio_features', 'id': '747ZKqjCxRwPxSXdQUd2A3', 'uri': 'spotify:track:747ZKqjCxRwPxSXdQUd2A3', 'track_href': 'https://api.spotify.com/v1/tracks/747ZKqjCxRwPxSXdQUd2A3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/747ZKqjCxRwPxSXdQUd2A3', 'duration_ms': 251977, 'time_signature': 4}]"
4133,"['Kid Cudi', 'Eminem']",The Adventures of Moon Man & Slim Shady (with Eminem),"[{'danceability': 0.88, 'energy': 0.787, 'key': 8, 'loudness': -5.189, 'mode': 1, 'speechiness': 0.118, 'acousticness': 0.226, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.588, 'tempo': 113.018, 'type': 'audio_features', 'id': '38iBrrbbXyWaSPkmuDNgjZ', 'uri': 'spotify:track:38iBrrbbXyWaSPkmuDNgjZ', 'track_href': 'https://api.spotify.com/v1/tracks/38iBrrbbXyWaSPkmuDNgjZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/38iBrrbbXyWaSPkmuDNgjZ', 'duration_ms': 264834, 'time_signature': 4}]"
4134,"['Kid Cudi', 'Eminem']",The Adventures of Moon Man & Slim Shady (with Eminem),"[{'danceability': 0.879, 'energy': 0.794, 'key': 8, 'loudness': -5.192, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.21, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.6, 'tempo': 112.999, 'type': 'audio_features', 'id': '46OCG6HmF9GAOFwDc2JAlV', 'uri': 'spotify:track:46OCG6HmF9GAOFwDc2JAlV', 'track_href': 'https://api.spotify.com/v1/tracks/46OCG6HmF9GAOFwDc2JAlV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/46OCG6HmF9GAOFwDc2JAlV', 'duration_ms': 265653, 'time_signature': 4}]"
4135,['ItaloBrothers'],Summer Air,"[{'danceability': 0.755, 'energy': 0.751, 'key': 8, 'loudness': -4.034, 'mode': 1, 'speechiness': 0.0748, 'acousticness': 0.0635, 'instrumentalness': 0, 'liveness': 0.0812, 'valence': 0.491, 'tempo': 102.002, 'type': 'audio_features', 'id': '4zHbzMPCg3tovIILIa7dsB', 'uri': 'spotify:track:4zHbzMPCg3tovIILIa7dsB', 'track_href': 'https://api.spotify.com/v1/tracks/4zHbzMPCg3tovIILIa7dsB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4zHbzMPCg3tovIILIa7dsB', 'duration_ms': 183587, 'time_signature': 4}]"
4136,"['Hardwell', 'Trevor Guthrie']",Summer Air,"[{'danceability': 0.632, 'energy': 0.574, 'key': 4, 'loudness': -8.584, 'mode': 1, 'speechiness': 0.053, 'acousticness': 0.0942, 'instrumentalness': 0, 'liveness': 0.215, 'valence': 0.557, 'tempo': 125.989, 'type': 'audio_features', 'id': '7BfLlTV9YpYdosbJ9goVRb', 'uri': 'spotify:track:7BfLlTV9YpYdosbJ9goVRb', 'track_href': 'https://api.spotify.com/v1/tracks/7BfLlTV9YpYdosbJ9goVRb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BfLlTV9YpYdosbJ9goVRb', 'duration_ms': 201905, 'time_signature': 4}]"
4137,['Kiio'],Summer Air,"[{'danceability': 0.552, 'energy': 0.195, 'key': 8, 'loudness': -18.177, 'mode': 1, 'speechiness': 0.19, 'acousticness': 0.000373, 'instrumentalness': 0.533, 'liveness': 0.218, 'valence': 0.348, 'tempo': 129.995, 'type': 'audio_features', 'id': '3ZYCWnhsKvshFTHUv5KHeE', 'uri': 'spotify:track:3ZYCWnhsKvshFTHUv5KHeE', 'track_href': 'https://api.spotify.com/v1/tracks/3ZYCWnhsKvshFTHUv5KHeE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ZYCWnhsKvshFTHUv5KHeE', 'duration_ms': 168255, 'time_signature': 4}]"
4138,"['Hardwell', 'Trevor Guthrie']",Summer Air (feat. Trevor Guthrie),"[{'danceability': 0.632, 'energy': 0.574, 'key': 4, 'loudness': -8.584, 'mode': 1, 'speechiness': 0.053, 'acousticness': 0.0942, 'instrumentalness': 0, 'liveness': 0.215, 'valence': 0.557, 'tempo': 125.989, 'type': 'audio_features', 'id': '6tikkE5RWQnQ0SRqH782eY', 'uri': 'spotify:track:6tikkE5RWQnQ0SRqH782eY', 'track_href': 'https://api.spotify.com/v1/tracks/6tikkE5RWQnQ0SRqH782eY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tikkE5RWQnQ0SRqH782eY', 'duration_ms': 201905, 'time_signature': 4}]"
4139,"['Robert Cristian', 'Serena']",Summer Air,"[{'danceability': 0.709, 'energy': 0.58, 'key': 0, 'loudness': -7.329, 'mode': 0, 'speechiness': 0.137, 'acousticness': 0.116, 'instrumentalness': 0, 'liveness': 0.126, 'valence': 0.388, 'tempo': 116.995, 'type': 'audio_features', 'id': '70FuArYDIEySlJeSyLRLhd', 'uri': 'spotify:track:70FuArYDIEySlJeSyLRLhd', 'track_href': 'https://api.spotify.com/v1/tracks/70FuArYDIEySlJeSyLRLhd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/70FuArYDIEySlJeSyLRLhd', 'duration_ms': 212821, 'time_signature': 4}]"
4140,['Glades'],Summer Air,"[{'danceability': 0.606, 'energy': 0.752, 'key': 7, 'loudness': -5.262, 'mode': 0, 'speechiness': 0.0403, 'acousticness': 0.0493, 'instrumentalness': 0.000271, 'liveness': 0.133, 'valence': 0.522, 'tempo': 111.975, 'type': 'audio_features', 'id': '2ivtxrb03nJndPdvOIilQt', 'uri': 'spotify:track:2ivtxrb03nJndPdvOIilQt', 'track_href': 'https://api.spotify.com/v1/tracks/2ivtxrb03nJndPdvOIilQt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ivtxrb03nJndPdvOIilQt', 'duration_ms': 208288, 'time_signature': 4}]"
4141,"['Hardwell', 'Trevor Guthrie', 'DubVision']",Summer Air (feat. Trevor Guthrie) - DubVision Remix,"[{'danceability': 0.575, 'energy': 0.814, 'key': 4, 'loudness': -6.406, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.012, 'instrumentalness': 1.61e-05, 'liveness': 0.269, 'valence': 0.407, 'tempo': 126.026, 'type': 'audio_features', 'id': '5ICnAFeFxsourE4SK1Uu4a', 'uri': 'spotify:track:5ICnAFeFxsourE4SK1Uu4a', 'track_href': 'https://api.spotify.com/v1/tracks/5ICnAFeFxsourE4SK1Uu4a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ICnAFeFxsourE4SK1Uu4a', 'duration_ms': 196190, 'time_signature': 4}]"
4142,['Tareeka'],Summer Air,"[{'danceability': 0.612, 'energy': 0.993, 'key': 6, 'loudness': -6.506, 'mode': 1, 'speechiness': 0.0434, 'acousticness': 0.0726, 'instrumentalness': 0.106, 'liveness': 0.29, 'valence': 0.91, 'tempo': 137.069, 'type': 'audio_features', 'id': '4VLB62RCg5rN4BzJIQRdgc', 'uri': 'spotify:track:4VLB62RCg5rN4BzJIQRdgc', 'track_href': 'https://api.spotify.com/v1/tracks/4VLB62RCg5rN4BzJIQRdgc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4VLB62RCg5rN4BzJIQRdgc', 'duration_ms': 139064, 'time_signature': 4}]"
4143,['little hurricane'],Summer Air,"[{'danceability': 0.675, 'energy': 0.846, 'key': 6, 'loudness': -4.263, 'mode': 0, 'speechiness': 0.0465, 'acousticness': 0.0107, 'instrumentalness': 0.00631, 'liveness': 0.328, 'valence': 0.69, 'tempo': 114.431, 'type': 'audio_features', 'id': '3IJ8QUx4LYLIP9hLSdjcRm', 'uri': 'spotify:track:3IJ8QUx4LYLIP9hLSdjcRm', 'track_href': 'https://api.spotify.com/v1/tracks/3IJ8QUx4LYLIP9hLSdjcRm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3IJ8QUx4LYLIP9hLSdjcRm', 'duration_ms': 179839, 'time_signature': 4}]"
4144,"['Hardwell', 'Trevor Guthrie', 'Dr Phunk']",Summer Air - Dr Phunk Remix,"[{'danceability': 0.599, 'energy': 0.837, 'key': 1, 'loudness': -2.681, 'mode': 0, 'speechiness': 0.0365, 'acousticness': 0.009, 'instrumentalness': 0, 'liveness': 0.309, 'valence': 0.171, 'tempo': 149.967, 'type': 'audio_features', 'id': '3N1QZaCRixkZAK5ic1lMWK', 'uri': 'spotify:track:3N1QZaCRixkZAK5ic1lMWK', 'track_href': 'https://api.spotify.com/v1/tracks/3N1QZaCRixkZAK5ic1lMWK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3N1QZaCRixkZAK5ic1lMWK', 'duration_ms': 224310, 'time_signature': 4}]"
4145,"['Cashh', 'WSTRN']",Wag1 (feat. WSTRN),"[{'danceability': 0.781, 'energy': 0.678, 'key': 1, 'loudness': -4.361, 'mode': 0, 'speechiness': 0.145, 'acousticness': 0.273, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.704, 'tempo': 105.048, 'type': 'audio_features', 'id': '3ewnXMFcLUCoYkWvxsUA5K', 'uri': 'spotify:track:3ewnXMFcLUCoYkWvxsUA5K', 'track_href': 'https://api.spotify.com/v1/tracks/3ewnXMFcLUCoYkWvxsUA5K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ewnXMFcLUCoYkWvxsUA5K', 'duration_ms': 203429, 'time_signature': 4}]"
4146,"['Sander van Doorn', 'ONR']",Temper Temper (feat. ONR),"[{'danceability': 0.639, 'energy': 0.788, 'key': 11, 'loudness': -6.965, 'mode': 0, 'speechiness': 0.0545, 'acousticness': 0.0146, 'instrumentalness': 0.348, 'liveness': 0.651, 'valence': 0.399, 'tempo': 125.955, 'type': 'audio_features', 'id': '4muUXLYIrhCXtFsPogjIcn', 'uri': 'spotify:track:4muUXLYIrhCXtFsPogjIcn', 'track_href': 'https://api.spotify.com/v1/tracks/4muUXLYIrhCXtFsPogjIcn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4muUXLYIrhCXtFsPogjIcn', 'duration_ms': 213571, 'time_signature': 4}]"
4147,['Clay Aiken'],Merry Christmas With Love,"[{'danceability': 0.516, 'energy': 0.391, 'key': 0, 'loudness': -10.778, 'mode': 1, 'speechiness': 0.0266, 'acousticness': 0.705, 'instrumentalness': 0, 'liveness': 0.0945, 'valence': 0.0797, 'tempo': 82.008, 'type': 'audio_features', 'id': '05miuks7iLPsRYbb7Y8a5z', 'uri': 'spotify:track:05miuks7iLPsRYbb7Y8a5z', 'track_href': 'https://api.spotify.com/v1/tracks/05miuks7iLPsRYbb7Y8a5z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/05miuks7iLPsRYbb7Y8a5z', 'duration_ms': 244667, 'time_signature': 4}]"
4148,['Luther Vandross'],This Is Christmas,"[{'danceability': 0.472, 'energy': 0.531, 'key': 6, 'loudness': -8.662, 'mode': 1, 'speechiness': 0.0303, 'acousticness': 0.339, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.339, 'tempo': 171.795, 'type': 'audio_features', 'id': '7C4RBEOL8OpWVxrxt02Xb8', 'uri': 'spotify:track:7C4RBEOL8OpWVxrxt02Xb8', 'track_href': 'https://api.spotify.com/v1/tracks/7C4RBEOL8OpWVxrxt02Xb8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7C4RBEOL8OpWVxrxt02Xb8', 'duration_ms': 285707, 'time_signature': 4}]"
4149,['Luther Vandross'],This Is Christmas,"[{'danceability': 0.459, 'energy': 0.544, 'key': 6, 'loudness': -8.642, 'mode': 1, 'speechiness': 0.0298, 'acousticness': 0.343, 'instrumentalness': 0, 'liveness': 0.0749, 'valence': 0.326, 'tempo': 171.812, 'type': 'audio_features', 'id': '3gE8mXbjjXUTmdB9R6QU3n', 'uri': 'spotify:track:3gE8mXbjjXUTmdB9R6QU3n', 'track_href': 'https://api.spotify.com/v1/tracks/3gE8mXbjjXUTmdB9R6QU3n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3gE8mXbjjXUTmdB9R6QU3n', 'duration_ms': 285307, 'time_signature': 4}]"
4150,['TLC'],Sleigh Ride,"[{'danceability': 0.772, 'energy': 0.825, 'key': 0, 'loudness': -7.0, 'mode': 0, 'speechiness': 0.0537, 'acousticness': 0.0247, 'instrumentalness': 0.00462, 'liveness': 0.253, 'valence': 0.769, 'tempo': 96.576, 'type': 'audio_features', 'id': '58UlA2JnC5sSf5SnHtikrY', 'uri': 'spotify:track:58UlA2JnC5sSf5SnHtikrY', 'track_href': 'https://api.spotify.com/v1/tracks/58UlA2JnC5sSf5SnHtikrY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58UlA2JnC5sSf5SnHtikrY', 'duration_ms': 223880, 'time_signature': 4}]"
4151,['TLC'],Sleigh Ride,"[{'danceability': 0.766, 'energy': 0.878, 'key': 0, 'loudness': -5.274, 'mode': 0, 'speechiness': 0.0644, 'acousticness': 0.0364, 'instrumentalness': 0.000652, 'liveness': 0.288, 'valence': 0.771, 'tempo': 96.575, 'type': 'audio_features', 'id': '3KHCV3XwRnNQrcM1jXHl1g', 'uri': 'spotify:track:3KHCV3XwRnNQrcM1jXHl1g', 'track_href': 'https://api.spotify.com/v1/tracks/3KHCV3XwRnNQrcM1jXHl1g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3KHCV3XwRnNQrcM1jXHl1g', 'duration_ms': 224160, 'time_signature': 4}]"
4152,['TAEYEON'],Let It Snow,"[{'danceability': 0.498, 'energy': 0.854, 'key': 8, 'loudness': -2.31, 'mode': 1, 'speechiness': 0.0384, 'acousticness': 0.315, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.418, 'tempo': 119.508, 'type': 'audio_features', 'id': '752AmSeOh3T48yWd8OogC6', 'uri': 'spotify:track:752AmSeOh3T48yWd8OogC6', 'track_href': 'https://api.spotify.com/v1/tracks/752AmSeOh3T48yWd8OogC6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/752AmSeOh3T48yWd8OogC6', 'duration_ms': 197984, 'time_signature': 4}]"
4153,"['K.Will', 'SOYOU', 'BOYFRIEND', 'Monsta X']",Christmas Time,"[{'danceability': 0.469, 'energy': 0.66, 'key': 7, 'loudness': -4.817, 'mode': 1, 'speechiness': 0.0349, 'acousticness': 0.513, 'instrumentalness': 0, 'liveness': 0.195, 'valence': 0.387, 'tempo': 127.916, 'type': 'audio_features', 'id': '0vDKTkWeDQETxVlr23XkkC', 'uri': 'spotify:track:0vDKTkWeDQETxVlr23XkkC', 'track_href': 'https://api.spotify.com/v1/tracks/0vDKTkWeDQETxVlr23XkkC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0vDKTkWeDQETxVlr23XkkC', 'duration_ms': 241551, 'time_signature': 4}]"
4154,['Jennifer Nettles'],Merry Christmas With Love,"[{'danceability': 0.455, 'energy': 0.661, 'key': 5, 'loudness': -5.374, 'mode': 1, 'speechiness': 0.0283, 'acousticness': 0.0291, 'instrumentalness': 0, 'liveness': 0.284, 'valence': 0.271, 'tempo': 146.23, 'type': 'audio_features', 'id': '6PPRFk88R8p1z9ycqn5OhC', 'uri': 'spotify:track:6PPRFk88R8p1z9ycqn5OhC', 'track_href': 'https://api.spotify.com/v1/tracks/6PPRFk88R8p1z9ycqn5OhC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6PPRFk88R8p1z9ycqn5OhC', 'duration_ms': 233013, 'time_signature': 3}]"
4155,['Six13'],High Holiday Mashup,"[{'danceability': 0.302, 'energy': 0.707, 'key': 10, 'loudness': -4.946, 'mode': 0, 'speechiness': 0.066, 'acousticness': 0.167, 'instrumentalness': 0, 'liveness': 0.139, 'valence': 0.239, 'tempo': 160.32, 'type': 'audio_features', 'id': '2ovrxZLwCDFi3GWjlntCOB', 'uri': 'spotify:track:2ovrxZLwCDFi3GWjlntCOB', 'track_href': 'https://api.spotify.com/v1/tracks/2ovrxZLwCDFi3GWjlntCOB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ovrxZLwCDFi3GWjlntCOB', 'duration_ms': 164533, 'time_signature': 4}]"
4156,['TLC'],Sleigh Ride,"[{'danceability': 0.772, 'energy': 0.766, 'key': 5, 'loudness': -8.96, 'mode': 0, 'speechiness': 0.0533, 'acousticness': 0.0252, 'instrumentalness': 0.011, 'liveness': 0.2, 'valence': 0.759, 'tempo': 96.581, 'type': 'audio_features', 'id': '7DBIvPoaC3Wv69Qe5II7b3', 'uri': 'spotify:track:7DBIvPoaC3Wv69Qe5II7b3', 'track_href': 'https://api.spotify.com/v1/tracks/7DBIvPoaC3Wv69Qe5II7b3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DBIvPoaC3Wv69Qe5II7b3', 'duration_ms': 223573, 'time_signature': 4}]"
4157,"['Minthaze', 'Mastah William']",Astroworld,"[{'danceability': 0.784, 'energy': 0.539, 'key': 6, 'loudness': -10.011, 'mode': 0, 'speechiness': 0.0636, 'acousticness': 0.223, 'instrumentalness': 0.785, 'liveness': 0.0801, 'valence': 0.358, 'tempo': 140.023, 'type': 'audio_features', 'id': '6CI7qe3gt0IsJIbMt6y3Gm', 'uri': 'spotify:track:6CI7qe3gt0IsJIbMt6y3Gm', 'track_href': 'https://api.spotify.com/v1/tracks/6CI7qe3gt0IsJIbMt6y3Gm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6CI7qe3gt0IsJIbMt6y3Gm', 'duration_ms': 152694, 'time_signature': 4}]"
4158,['Travis'],Astroworld,"[{'danceability': 0.899, 'energy': 0.542, 'key': 9, 'loudness': -10.13, 'mode': 0, 'speechiness': 0.063, 'acousticness': 0.366, 'instrumentalness': 0, 'liveness': 0.0817, 'valence': 0.968, 'tempo': 140.027, 'type': 'audio_features', 'id': '5GTct2aKSxFgpsGTd14w6z', 'uri': 'spotify:track:5GTct2aKSxFgpsGTd14w6z', 'track_href': 'https://api.spotify.com/v1/tracks/5GTct2aKSxFgpsGTd14w6z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GTct2aKSxFgpsGTd14w6z', 'duration_ms': 181368, 'time_signature': 4}]"
4159,"['Cheb Ruben', 'Sule B', 'Sceno']",Astroworld,"[{'danceability': 0.538, 'energy': 0.707, 'key': 3, 'loudness': -6.936, 'mode': 0, 'speechiness': 0.324, 'acousticness': 0.211, 'instrumentalness': 0, 'liveness': 0.0797, 'valence': 0.432, 'tempo': 109.16, 'type': 'audio_features', 'id': '0r5GbtjWvC1D7KJvqdp5ny', 'uri': 'spotify:track:0r5GbtjWvC1D7KJvqdp5ny', 'track_href': 'https://api.spotify.com/v1/tracks/0r5GbtjWvC1D7KJvqdp5ny', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0r5GbtjWvC1D7KJvqdp5ny', 'duration_ms': 159355, 'time_signature': 5}]"
4160,['Colembo'],Astroworld 2017,"[{'danceability': 0.787, 'energy': 0.641, 'key': 0, 'loudness': -6.581, 'mode': 1, 'speechiness': 0.372, 'acousticness': 0.13, 'instrumentalness': 0, 'liveness': 0.334, 'valence': 0.423, 'tempo': 97.939, 'type': 'audio_features', 'id': '0IpnLiCcNeknqtIuRFSul2', 'uri': 'spotify:track:0IpnLiCcNeknqtIuRFSul2', 'track_href': 'https://api.spotify.com/v1/tracks/0IpnLiCcNeknqtIuRFSul2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0IpnLiCcNeknqtIuRFSul2', 'duration_ms': 192000, 'time_signature': 4}]"
4161,['Travis Scott'],SICKO MODE,"[{'danceability': 0.834, 'energy': 0.73, 'key': 8, 'loudness': -3.714, 'mode': 1, 'speechiness': 0.222, 'acousticness': 0.00513, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.446, 'tempo': 155.008, 'type': 'audio_features', 'id': '2xLMifQCjDGFmkHkpNLD9h', 'uri': 'spotify:track:2xLMifQCjDGFmkHkpNLD9h', 'track_href': 'https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h', 'duration_ms': 312820, 'time_signature': 4}]"
